File Name,Markup,Does it work?,Function,Notes/Observations,Video Recording
Bht_giggle,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_giggle+,+Track+:++}""/>",,,,
Bht_hah,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_hah+,+Track+:++}""/>",,,,
Bht_haha_sarcastic,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_haha_sarcastic+,+Track+:++}""/>",,,,
Bht_hmm_question,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_hmm_question+,+Track+:++}""/>",,,,
Bht_hmm_thinking,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_hmm_thinking+,+Track+:++}""/>",,,,
Bht_hmm_yes,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_hmm_yes+,+Track+:++}""/>",,,,
Bht_huh_confused,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_huh_confused+,+Track+:++}""/>",,,,
Bht_huh_placeholder,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_huh_placeholder+,+Track+:++}""/>",,,,
Bht_huh_question,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_huh_question+,+Track+:++}""/>",,,,
Bht_laugh,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_laugh+,+Track+:++}""/>",,,,
Bht_laugh_belly,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_laugh_belly+,+Track+:++}""/>",,,,
Bht_laugh_big,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_laugh_big+,+Track+:++}""/>",,,,
Bht_laugh_chuckle,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_laugh_chuckle+,+Track+:++}""/>",,,,
Bht_laugh_evil,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_laugh_evil+,+Track+:++}""/>",,,,
Bht_laugh_mischief,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_laugh_mischief+,+Track+:++}""/>",,,,
Bht_laugh_nervous,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_laugh_nervous+,+Track+:++}""/>",,,,
Bht_laugh_short,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_laugh_short+,+Track+:++}""/>",,,,
Bht_mmm_agree,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_mmm_agree+,+Track+:++}""/>",,,,
Bht_mmm_long,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_mmm_long+,+Track+:++}""/>",,,,
Bht_nnn_disagree,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_nnn_disagree+,+Track+:++}""/>",,,,
Bht_oh_eureka,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_oh_eureka+,+Track+:++}""/>",,,,
Bht_oh_negative,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_oh_negative+,+Track+:++}""/>",,,,
Bht_oh_positive,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_oh_positive+,+Track+:++}""/>",,,,
Bht_ooo_long,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_ooo_long+,+Track+:++}""/>",,,,
Bht_ooo_wonder,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_ooo_wonder+,+Track+:++}""/>",,,,
Bht_oww,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_oww+,+Track+:++}""/>",,,,
Bht_raspberry,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_raspberry+,+Track+:++}""/>",,,,
Bht_raspberry_long,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_raspberry_long+,+Track+:++}""/>",,,,
Bht_shiver,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_shiver+,+Track+:++}""/>",,,,
Bht_sigh_happy,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_sigh_happy+,+Track+:++}""/>",,,,
Bht_sigh_relief,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_sigh_relief+,+Track+:++}""/>",,,,
Bht_sigh_sad,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_sigh_sad+,+Track+:++}""/>",,,,
Bht_sniff,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_sniff+,+Track+:++}""/>",,,,
Bht_snore_heavy,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_snore_heavy+,+Track+:++}""/>",,,,
Bht_snore_light,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_snore_light+,+Track+:++}""/>",,,,
Bht_snort,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_snort+,+Track+:++}""/>",,,,
Bht_suckThroughTeeth,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_suckThroughTeeth+,+Track+:++}""/>",,,,
Bht_tut,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_tut+,+Track+:++}""/>",,,,
Bht_tutTut,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_tutTut+,+Track+:++}""/>",,,,
Bht_uhHuh,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_uhHuh+,+Track+:++}""/>",,,,
Bht_uhUhUhh,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_uhUhUhh+,+Track+:++}""/>",,,,
Bht_uhh_long,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_uhh_long+,+Track+:++}""/>",,,,
Bht_uhh_urgent,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_uhh_urgent+,+Track+:++}""/>",,,,
Bht_ummHmm,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_ummHmm+,+Track+:++}""/>",,,,
Bht_umm_short,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_umm_short+,+Track+:++}""/>",,,,
Bht_umm_thinking,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_umm_thinking+,+Track+:++}""/>",,,,
Bht_wooHoo,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_wooHoo+,+Track+:++}""/>",,,,
Bht_wooHoo_sarcastic,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_wooHoo_sarcastic+,+Track+:++}""/>",,,,
Bht_yawn,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_yawn+,+Track+:++}""/>",,,,
Bht_yawn_big,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_yawn_big+,+Track+:++}""/>",,,,
Bht_yay_positive,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_yay_positive+,+Track+:++}""/>",,,,
Bht_yay_sarcastic,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_yay_sarcastic+,+Track+:++}""/>",,,,
Bht_yeah_agreement,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_yeah_agreement+,+Track+:++}""/>",,,,
Bht_yeah_excited,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_yeah_excited+,+Track+:++}""/>",,,,
Bht_yeah_question,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_yeah_question+,+Track+:++}""/>",,,,
Bht_yeah_resigned,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_yeah_resigned+,+Track+:++}""/>",,,,
Bht_Vg_Laugh_Belly,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Laugh_Belly+,   +Track+:++ }""/>",,,,
Bht_Vg_Laugh_Big,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Laugh_Big+,   +Track+:++ }""/>",,,,
Bht_Vg_Laugh_Big_Fourcount,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Laugh_Big_Fourcount+,   +Track+:++ }""/>",,,,
Bht_Vg_Laugh_Mischief,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Laugh_Mischief+,   +Track+:++ }""/>",,,,
Bht_Vg_Laugh_Nervous,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Laugh_Nervous+,   +Track+:++ }""/>",,,,
Bht_Vg_Snore_Light,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Snore_Light+,   +Track+:++ }""/>",,,,
Bht_Vg_Snore_Heavy,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Snore_Heavy+,   +Track+:++ }""/>",,,,
Bht_Vg_Shiver_Sustained,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Shiver_Sustained+,   +Track+:++ }""/>",,,,
Bht_Vg_Ooo_Cringe,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Ooo_Cringe+,   +Track+:++ }""/>",,,,
Bht_Vg_Oh_Eureka,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Oh_Eureka+,   +Track+:++ }""/>",,,,
Bht_Vg_Hmm_Confused_Sustained,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Hmm_Confused_Sustained+,   +Track+:++ }""/>",,,,
Bht_Vg_Clear_Throat,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Clear_Throat+,   +Track+:++ }""/>",,,,
Bht_Vg_Gasp,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Gasp+,   +Track+:++ }""/>",,,,
Bht_Vg_Gulp,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Gulp+,   +Track+:++ }""/>",,,,
Bht_Vg_Grunt_In_Transit_Sustained,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Grunt_In_Transit_Sustained+,   +Track+:++ }""/>",,,,
Bht_Vg_Nnn_Disagree,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Nnn_Disagree+,   +Track+:++ }""/>",,,,
Bht_Vg_Ooo_Urgent,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Ooo_Urgent+,   +Track+:++ }""/>",,,,
Bht_Vg_Psst,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Vg_Psst+,   +Track+:++ }""/>",,,,
Bht_Ice_Cream,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Ice_Cream+,   +Track+:++ }""/>",,,,
Bht_Spin_360,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Spin_360+,   +Track+:++ }""/>",,,,
Bht_Photo_pose_Curious,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Photo_pose_Curious+,   +Track+:++ }""/>",,,,
Bht_suckThroughTeeth,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_suckThroughTeeth+,   +Track+:++ }""/>",,,,
Bht_sigh_relief,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_sigh_relief+,   +Track+:++ }""/>",,,,
Bht_Turn_Away,"<mark name=""cmd:behaviour-tree,data:{   +transition+:0.3,   +duration+:2.0,   +repeat+:1,   +layerBlendInTime+:0.4,   +layerBlendOutTime+:0.4,   +blocking+:false,   +action+:0,   +eventName+:+Gesture_None+,   +category+:+None+,   +behaviour+:+Bht_Turn_Away+,   +Track+:++ }""/>",,,,
